"","X","id","trzby","naklady","bonus","bloky","month","kpi","year","mesiac","typ","regional","mesto"
"2656",2656,459,124002.7,5393.09,2610.73,5656,"2020-12-30 01:00:00",6.45455300570068,2020,12,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2657",2657,459,102367.67,6323.15,2270.21,5121,"2021-01-30 01:00:00",8.39460349151251,2021,1,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2658",2658,459,113299.32,6076.02,1680.73,5596,"2021-02-28 01:00:00",6.84624585566798,2021,2,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2659",2659,459,130842.02,5252.85,2848.62,6514,"2021-03-30 02:00:00",6.19179526577165,2021,3,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2660",2660,459,101580.5,5871.17,1841.86,5085,"2021-04-30 02:00:00",7.59302228282003,2021,4,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2661",2661,459,101988.44,5939.16,1761.07,5019,"2021-05-30 02:00:00",7.55010077612718,2021,5,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2662",2662,459,112919.86,5842.19,1964.24,5526,"2021-06-30 02:00:00",6.91324803271984,2021,6,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2663",2663,459,111000,5979.86,1586.7,0,"2021-07-30 02:00:00",6.81672072072072,2021,7,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2664",2664,459,111000,5591.18,31.96,3,"2021-08-30 02:00:00",5.06589189189189,2021,8,"C - street +","RR6_Jaroslav Vigh","Ban. Bystrica, Biopharma"
"2665",2665,461,104907.15,6449.19,2104.27,6187,"2020-09-30 02:00:00",8.15336228274241,2020,9,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2666",2666,461,103631.22,6796.71,2226.6,5770,"2020-10-30 01:00:00",8.70713478042621,2020,10,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2667",2667,461,84326.06,6510.6,1912.26,4856,"2020-11-30 01:00:00",9.988442481482,2020,11,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2668",2668,461,120363.3,7982.73,4139.75,5966,"2020-12-30 01:00:00",10.0715749734346,2020,12,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2669",2669,461,92914.28,8177.28,2544.63,4932,"2021-01-30 01:00:00",11.5395717429011,2021,1,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2670",2670,461,96748.56,7265.76,1310.33,5012,"2021-02-28 01:00:00",8.86430764447554,2021,2,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2671",2671,461,107211.9,6102.59,2042.93,5946,"2021-03-30 02:00:00",7.59758944669388,2021,3,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2672",2672,461,85549.38,6088.73,2086.71,5007,"2021-04-30 02:00:00",9.55639888915618,2021,4,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2673",2673,461,94246.23,6357.63,1569.08,5432,"2021-05-30 02:00:00",8.41063881282042,2021,5,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2674",2674,461,101060.35,6706.31,2997.8,5954,"2021-06-30 02:00:00",9.60229209576258,2021,6,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2675",2675,461,95432.77,6633.64,2710.16,5489,"2021-07-30 02:00:00",9.79097641198091,2021,7,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2676",2676,461,98216.08,8741.35,1910.46,5580,"2021-08-30 02:00:00",10.8452811393002,2021,8,"D - street","RR10_Mário Mantuano","Topoľčany, Na Korze"
"2677",2677,462,95155.53,5966.85,1509.55,3052,"2020-09-30 02:00:00",7.85703153563435,2020,9,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2678",2678,462,99329.71,5888.75,1650.7,3033,"2020-10-30 01:00:00",7.59032720421715,2020,10,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2679",2679,462,80907.61,5787.88,1624.59,2327,"2020-11-30 01:00:00",9.16164746431145,2020,11,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2680",2680,462,100440.3,5614.63,2136.5,2858,"2020-12-30 01:00:00",7.71715138246302,2020,12,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2681",2681,462,85110.88,6064.92,2080.12,2662,"2021-01-30 01:00:00",9.56991632562135,2021,1,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2682",2682,462,39602.86,4657.91,1024.81,1315,"2021-02-28 01:00:00",14.3492666943751,2021,2,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2683",2683,462,109768.17,6077.57,775.94,3634,"2021-03-30 02:00:00",6.24362235427629,2021,3,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2684",2684,462,82040.33,5693.41,1815.47,2809,"2021-04-30 02:00:00",9.15266918112104,2021,4,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2685",2685,462,98230.5,5922.34,1362.53,2888,"2021-05-30 02:00:00",7.41609785148197,2021,5,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2686",2686,462,106951.95,5559.6,1676.23,3149,"2021-06-30 02:00:00",6.76549609427411,2021,6,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2687",2687,462,91380.28,6661.07,1673.76,2642,"2021-07-30 02:00:00",9.12103793072203,2021,7,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2688",2688,462,103127.68,8299.34,1115.63,2831,"2021-08-30 02:00:00",9.12943062425142,2021,8,"E - poliklinika","RR9_Andrej Jakubík","Bytča, poliklinika"
"2689",2689,464,99120.78,5055.85,1824.01,3337,"2020-09-30 02:00:00",6.94088565485461,2020,9,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2690",2690,464,104397.06,7388.11,1621.44,3493,"2020-10-30 01:00:00",8.63008019574498,2020,10,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2691",2691,464,89936.49,5396.79,2060.21,2838,"2020-11-30 01:00:00",8.29140652475986,2020,11,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2692",2692,464,87430.26,6733.54,3970.02,2905,"2020-12-30 01:00:00",12.2423975406227,2020,12,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2693",2693,464,90175.04,5319.21,1427.28,2937,"2021-01-30 01:00:00",7.48154921805413,2021,1,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2694",2694,464,102589.05,4579.69,1598.2,3318,"2021-02-28 01:00:00",6.0219779791313,2021,2,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2695",2695,464,127098.26,4303.77,1558.88,4494,"2021-03-30 02:00:00",4.61269099986105,2021,3,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2696",2696,464,90803.81,4900.56,1539.69,3261,"2021-04-30 02:00:00",7.09248874028524,2021,4,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2697",2697,464,105578.65,5352.71,1544.97,3570,"2021-05-30 02:00:00",6.53321481189616,2021,5,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2698",2698,464,129585.41,5152.08,1392.8,3737,"2021-06-30 02:00:00",5.05063031401452,2021,6,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2699",2699,464,101845.42,5693.39,1886.74,3331,"2021-07-30 02:00:00",7.44277945930215,2021,7,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2700",2700,464,83921.51,7306.39,1690.39,2949,"2021-08-30 02:00:00",10.7204696388328,2021,8,"C - street +","RR8_Katarína Kuchtová","Žilina, Magnólia"
"2701",2701,465,56131.47,4572.87,736.77,3710,"2020-09-30 02:00:00",9.45929262141184,2020,9,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2702",2702,465,57904.15,4461.72,863.22,3764,"2020-10-30 01:00:00",9.19612842948217,2020,10,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2703",2703,465,49860.26,4747.91,1449.51,3097,"2020-11-30 01:00:00",12.4295781851118,2020,11,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2704",2704,465,67954.68,4319.7,2247.14,4128,"2020-12-30 01:00:00",9.66355812432639,2020,12,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2705",2705,465,50936.5,5111.88,984.03,3223,"2021-01-30 01:00:00",11.9676656228834,2021,1,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2706",2706,465,48250.77,4590.69,992.31,3159,"2021-02-28 01:00:00",11.5707998027803,2021,2,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2707",2707,465,55723.11,4251.58,547.4,3629,"2021-03-30 02:00:00",8.61218980778352,2021,3,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2708",2708,465,43598.31,5272.17,818.2,2898,"2021-04-30 02:00:00",13.9692800019083,2021,4,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2709",2709,465,49690.15,4235.64,698.14,3391,"2021-05-30 02:00:00",9.92909057428887,2021,5,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2710",2710,465,51270.26,5461.03,1339.8,3588,"2021-06-30 02:00:00",13.2646684452156,2021,6,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2711",2711,465,49664.19,4818,1075.03,3195,"2021-07-30 02:00:00",11.8657527687454,2021,7,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2712",2712,465,47527.76,5044.9,791.82,3446,"2021-08-30 02:00:00",12.280654505914,2021,8,"C - street +","RR10_Mário Mantuano","Topoľčany, Jednota"
"2713",2713,466,89804.41,5357.75,1145.1,3371,"2020-09-30 02:00:00",7.24112546366042,2020,9,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2714",2714,466,93968.67,5269.15,1211.86,3416,"2020-10-30 01:00:00",6.89699024153476,2020,10,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2715",2715,466,78626.81,5596.87,1542.3,3027,"2020-11-30 01:00:00",9.07981641376523,2020,11,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2716",2716,466,99183.63,7141.66,2642.34,3627,"2020-12-30 01:00:00",9.86453107231506,2020,12,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2717",2717,466,78829.04,5414.01,1539.54,2990,"2021-01-30 01:00:00",8.82105122680677,2021,1,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2718",2718,466,82521,5180.8,1100.86,3253,"2021-02-28 01:00:00",7.61219568352298,2021,2,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2719",2719,466,103181.07,4874.78,857.19,4192,"2021-03-30 02:00:00",5.55525349756501,2021,3,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2720",2720,466,77199.33,5100.14,1330.64,3033,"2021-04-30 02:00:00",8.33009820162947,2021,4,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2721",2721,466,82664.53,5386.93,1008.34,3140,"2021-05-30 02:00:00",7.73641367101464,2021,5,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2722",2722,466,92301.08,5213.98,1031.34,3418,"2021-06-30 02:00:00",6.76624802223333,2021,6,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2723",2723,466,77391.95,5142.53,1275.78,3023,"2021-07-30 02:00:00",8.29325272202083,2021,7,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2724",2724,466,85110.8,6185.9,629.17,3127,"2021-08-30 02:00:00",8.00729167156225,2021,8,"E - poliklinika","RR9_Andrej Jakubík","Dubnica nV, poliklinika"
"2725",2725,467,107208.55,6476.64,1459.97,4506,"2020-09-30 02:00:00",7.4029636628795,2020,9,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2726",2726,467,113331.42,6340.17,1150.93,4492,"2020-10-30 01:00:00",6.60990570840814,2020,10,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2727",2727,467,92552.49,6314.12,1238.03,3748,"2020-11-30 01:00:00",8.15985609895531,2020,11,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2728",2728,467,124859.28,5902.14,1642.21,4688,"2020-12-30 01:00:00",6.04228215956395,2020,12,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2729",2729,467,107400.16,6585.79,1398.43,4152,"2021-01-30 01:00:00",7.43408575927634,2021,1,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2730",2730,467,105428.08,6298.02,1197.21,4239,"2021-02-28 01:00:00",7.10932988630733,2021,2,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2731",2731,467,126269.54,6035.63,1926.25,5155,"2021-03-30 02:00:00",6.30546369298566,2021,3,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2732",2732,467,106610.41,6719.8,1118.56,4269,"2021-04-30 02:00:00",7.35234017015787,2021,4,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2733",2733,467,112075.65,6185.5,1645.69,4513,"2021-05-30 02:00:00",6.98741430453448,2021,5,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2734",2734,467,115363.56,7666.61,1806.95,4638,"2021-06-30 02:00:00",8.21191717731318,2021,6,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2735",2735,467,108333.13,7787.04,1545.63,4518,"2021-07-30 02:00:00",8.6147884769876,2021,7,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2736",2736,467,114780.27,7665.81,881.6,4398,"2021-08-30 02:00:00",7.44675892468279,2021,8,"C - street +","RR10_Mário Mantuano","Bánovce nad Bebravou"
"2737",2737,469,84149.32,6589.94,1338.57,5402,"2020-09-30 02:00:00",9.42195373652455,2020,9,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2738",2738,469,99546.5,6517.26,1361.17,5906,"2020-10-30 01:00:00",7.91432144776562,2020,10,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2739",2739,469,81872.18,6584.78,1701.34,4790,"2020-11-30 01:00:00",10.1208004965789,2020,11,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2740",2740,469,100354.03,5408.53,2830.63,5445,"2020-12-30 01:00:00",8.2100938049025,2020,12,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2741",2741,469,83445.69,6413.23,1382.36,5018,"2021-01-30 01:00:00",9.34211221694014,2021,1,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2742",2742,469,81819.81,6361.66,1529.12,4720,"2021-02-28 01:00:00",9.64409474918116,2021,2,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2743",2743,469,85956.89,5721.2,1035.75,5573,"2021-03-30 02:00:00",7.86085908878276,2021,3,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2744",2744,469,78008.37,6605.11,1041.09,4767,"2021-04-30 02:00:00",9.80176870763996,2021,4,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2745",2745,469,77446,6626.22,1171.25,4881,"2021-05-30 02:00:00",10.0682669214679,2021,5,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2746",2746,469,90760.25,6479.26,981.17,5489,"2021-06-30 02:00:00",8.21993108216427,2021,6,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2747",2747,469,76219.79,6698.71,2109.04,4996,"2021-07-30 02:00:00",11.5557258816903,2021,7,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2748",2748,469,79918.38,6978.04,844.65,5376,"2021-08-30 02:00:00",9.78834906313166,2021,8,"B - shopping","RR9_Andrej Jakubík","Trenčín, OC Južanka"
"2749",2749,470,133230.66,9119.23,1484.87,5244,"2020-09-30 02:00:00",7.95920398502867,2020,9,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2750",2750,470,121180.94,8253.33,1080.01,4726,"2020-10-30 01:00:00",7.70198679759375,2020,10,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2751",2751,470,111981.56,8989.14,707.64,4404,"2020-11-30 01:00:00",8.65926497184001,2020,11,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2752",2752,470,125308.48,5700.46,2779.43,4504,"2020-12-30 01:00:00",6.76721160451392,2020,12,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2753",2753,470,98549.46,6517.44,727.84,3986,"2021-01-30 01:00:00",7.35192257775943,2021,1,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2754",2754,470,105520.19,5708.49,969.44,4417,"2021-02-28 01:00:00",6.32858034088074,2021,2,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2755",2755,470,127703.38,4135.65,1336.14,5151,"2021-03-30 02:00:00",4.28476521138282,2021,3,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2756",2756,470,104498.78,5772.39,1195.16,4420,"2021-04-30 02:00:00",6.66758980344077,2021,4,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2757",2757,470,107831.13,5412.84,1203.17,4657,"2021-05-30 02:00:00",6.13552876613646,2021,5,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2758",2758,470,118295.02,6637.84,1587.02,4823,"2021-06-30 02:00:00",6.95283706786642,2021,6,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2759",2759,470,92858.64,6595.86,2044.79,3765,"2021-07-30 02:00:00",9.30516535671856,2021,7,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2760",2760,470,109301.57,8446.22,693.01,4618,"2021-08-30 02:00:00",8.36148099245052,2021,8,"E - poliklinika","RR5_Juraj Hvorecky","Veľký Krtíš, poliklinika"
"2761",2761,471,67515.12,4116.98,1075.2,2863,"2020-09-30 02:00:00",7.69039586984367,2020,9,"C - street +","RR2_Silvia Mastikova","Snina"
"2762",2762,471,64380.72,2939.28,1319.97,2924,"2020-10-30 01:00:00",6.61572284373334,2020,10,"C - street +","RR2_Silvia Mastikova","Snina"
"2763",2763,471,57540.63,4130.47,1126.07,2402,"2020-11-30 01:00:00",9.13535357537796,2020,11,"C - street +","RR2_Silvia Mastikova","Snina"
"2764",2764,471,64014.49,3345.67,1453.94,2860,"2020-12-30 01:00:00",7.49769310042148,2020,12,"C - street +","RR2_Silvia Mastikova","Snina"
"2765",2765,471,55548.75,3845.38,1102.76,2535,"2021-01-30 01:00:00",8.90774319854182,2021,1,"C - street +","RR2_Silvia Mastikova","Snina"
"2766",2766,471,52505.94,3488.39,616.12,2578,"2021-02-28 01:00:00",7.81722982199728,2021,2,"C - street +","RR2_Silvia Mastikova","Snina"
"2767",2767,471,67613.31,3427.92,1033.33,3100,"2021-03-30 02:00:00",6.59818310921326,2021,3,"C - street +","RR2_Silvia Mastikova","Snina"
"2768",2768,471,60594.66,4190.36,1057.43,2643,"2021-04-30 02:00:00",8.66048262338628,2021,4,"C - street +","RR2_Silvia Mastikova","Snina"
"2769",2769,471,56012.17,4091.1,1241.48,2608,"2021-05-30 02:00:00",9.52039529980717,2021,5,"C - street +","RR2_Silvia Mastikova","Snina"
"2770",2770,471,66288.54,3239.6,1288.05,2899,"2021-06-30 02:00:00",6.83021529814958,2021,6,"C - street +","RR2_Silvia Mastikova","Snina"
"2771",2771,471,56749.09,5044.61,1491.73,2541,"2021-07-30 02:00:00",11.5179644290331,2021,7,"C - street +","RR2_Silvia Mastikova","Snina"
"2772",2772,471,59884.16,5867.51,742.23,2825,"2021-08-30 02:00:00",11.0375431499749,2021,8,"C - street +","RR2_Silvia Mastikova","Snina"
"2773",2773,474,122875.75,7038.19,1407.57,4637,"2020-09-30 02:00:00",6.87341481130329,2020,9,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2774",2774,474,121967.06,6906.33,1569.48,4387,"2020-10-30 01:00:00",6.9492615465192,2020,10,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2775",2775,474,94757.14,6114.8,1299.59,3446,"2020-11-30 01:00:00",7.82462408637492,2020,11,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2776",2776,474,121757.33,3588.84,1831.58,4097,"2020-12-30 01:00:00",4.45182232560454,2020,12,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2777",2777,474,93063.99,7098.51,1427.75,3370,"2021-01-30 01:00:00",9.16171765255283,2021,1,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2778",2778,474,99408.41,6264.52,907.66,4009,"2021-02-28 01:00:00",7.21486240449877,2021,2,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2779",2779,474,126232.76,5982.38,1748.26,5298,"2021-03-30 02:00:00",6.12411548317568,2021,3,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2780",2780,474,106478.33,6854.24,1464.5,4267,"2021-04-30 02:00:00",7.81261313921809,2021,4,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2781",2781,474,105798.27,7020.57,1501.12,4539,"2021-05-30 02:00:00",8.05465911682677,2021,5,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2782",2782,474,116379.95,6763.85,1830.37,4796,"2021-06-30 02:00:00",7.38462252303769,2021,6,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2783",2783,474,108424.33,7423.44,1830.09,4137,"2021-07-30 02:00:00",8.53455123956035,2021,7,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2784",2784,474,100601.1,7759.7,961.8,4081,"2021-08-30 02:00:00",8.6693883068873,2021,8,"C - street +","RR8_Katarína Kuchtová","Martin, Imelo"
"2785",2785,501,147005.07,7141.62,1389.23,4362,"2020-09-30 02:00:00",5.80309917202175,2020,9,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
"2786",2786,501,159677.63,7071.59,2072.62,4502,"2020-10-30 01:00:00",5.72666941512095,2020,10,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
"2787",2787,501,141826.13,7359.51,1656.45,3808,"2020-11-30 01:00:00",6.3570514121763,2020,11,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
"2788",2788,501,181129.68,6564.12,3193.34,4622,"2020-12-30 01:00:00",5.38700228477188,2020,12,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
"2789",2789,501,139006.02,7514.35,2873.89,3786,"2021-01-30 01:00:00",7.47323029606919,2021,1,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
"2790",2790,501,170152.91,5571.69,1340.29,3867,"2021-02-28 01:00:00",4.06221674375125,2021,2,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
"2791",2791,501,206659.04,5947.76,2348.76,5238,"2021-03-30 02:00:00",4.01459331273386,2021,3,"E - poliklinika","RR12_Alena Romanová","Nové Mesto nV, nemocnica"
