"","obdobie","md","stredisko","funkcia","ppv","mzda","fond","hodiny","vyplata","uvazok"
"13480",2020-11-01,"",27,"L","PZ",928,168,160,1224.92,1
"13481",2020-11-01,"",27,"ZF","PZ",250,21,20,175.36,0.13
"13482",2020-11-01,"",29,"F","PZ",1300,168,144,1405.12,1
"13483",2020-11-01,"",29,"F","PZ",1300,168,136,1672.04,1
"13484",2020-11-01,"",29,"F","PZ",1250,168,144,1341.73,1
"13485",2020-11-01,"",29,"F","PZ",1300,168,128,1458.5,1
"13486",2020-11-01,"",29,"F","PZ",1300,168,128,1338.52,1
"13487",2020-11-01,"",29,"L","PZ",928,168,160,971.53,1
"13488",2020-11-01,"",29,"L","PZ",928,168,128,1022.95,1
"13489",2020-11-01,"",29,"L","PZ",928,168,120,1105.68,1
"13490",2020-11-01,"",29,"L","PZ",928,168,80,490.75,1
"13491",2020-11-01,"",29,"L","PZ",928,168,104,1142.02,1
"13492",2020-11-01,"",29,"L","PZ",928,168,144,1184.88,1
"13493",2020-11-01,"",29,"ZF","PZ",2020,168,160,2447.64,1
"13494",2020-11-01,"",30,"F","PZ",1570,168,161,1505.9,1
"13495",2020-11-01,"",30,"F","PZ",1300,168,138,1279.95,1
"13496",2020-11-01,"",30,"L","PZ",930,168,161,1031.19,1
"13497",2020-11-01,"",30,"L","PZ",930,168,96,1051.69,1
"13498",2020-11-01,"",30,"ZF","PZ",1900,168,139.5,1934.26,1
"13499",2020-11-01,"",31,"F","PZ",1260,168,160,1246.13,1
"13500",2020-11-01,"",31,"F","PZ",1270,168,120,1517.89,1
"13501",2020-11-01,"",31,"L","PZ",928,168,106,771.29,1
"13502",2020-11-01,"",31,"L","PZ",928,168,166.5,1328.48,1
"13503",2020-11-01,"",31,"L","PZ",928,168,136,1005.98,1
"13504",2020-11-01,"",31,"ZF","PZ",1820,168,163,2012.32,1
"13505",2020-11-01,"",32,"F","PZ",1380,168,150,1506.28,1
"13506",2020-11-01,"",32,"L","PZ",928,168,160,798.29,1
"13507",2020-11-01,"",32,"L","PZ",696,126,120,677.69,0.75
"13508",2020-11-01,"",32,"ZF","PZ",1850,168,146,1970.19,1
"13509",2020-11-01,"",33,"F","PZ",1300,168,161,1356.72,1
"13510",2020-11-01,"",33,"F","PZ",1300,168,138,1423.41,1
"13511",2020-11-01,"",33,"F","PZ",1300,168,147,1950.81,1
"13512",2020-11-01,"",33,"L","PZ",928,168,88,1406.1,1
"13513",2020-11-01,"",33,"L","PZ",928,168,138,1186.23,1
"13514",2020-11-01,"",33,"L","PZ",928,168,161,1156.47,1
"13515",2020-11-01,"",33,"ZF","PZ",1910,168,144,1856.24,1
"13516",2020-11-01,"",34,"F","PZ",1450,168,88,1557.08,1
"13517",2020-11-01,"",34,"F","PZ",1303,168,112,1382.68,1
"13518",2020-11-01,"",34,"F","PZ",1200,168,0,15,1
"13519",2020-11-01,"",34,"L","PZ",978,168,112,1125.44,1
"13520",2020-11-01,"",34,"L","PZ",1078,168,96,1119.43,1
"13521",2020-11-01,"",34,"L","PZ",948,168,100,1096.86,1
"13522",2020-11-01,"",34,"ZF","PZ",1750,168,128,1916.07,1
"13523",2020-11-01,"",35,"F","PZ",1400,168,141.5,1415.99,1
"13524",2020-11-01,"",35,"L","PZ",970,168,137.5,864.38,1
"13525",2020-11-01,"",35,"ZF","PZ",1852,168,128,1932.41,1
"13526",2020-11-01,"",36,"F","PZ",1470,168,136,2551.76,1
"13527",2020-11-01,"",36,"F","PZ",1350,168,156,1711.94,1
"13528",2020-11-01,"",36,"F","PZ",1300,126,90,1678.54,0.75
"13529",2020-11-01,"",36,"L","PZ",928,168,150,1146.04,1
"13530",2020-11-01,"",36,"L","PZ",928,168,165,1606.09,1
"13531",2020-11-01,"",36,"L","PZ",928,168,138,1294.6,1
"13532",2020-11-01,"",36,"L","PZ",928,168,123,1283.8,1
"13533",2020-11-01,"",36,"ZF","PZ",1900,168,144.5,2376.96,1
"13534",2020-11-01,"",37,"F","PZ",1100,168,116,1140.88,1
"13535",2020-11-01,"",37,"F","PZ",1340,168,132,1449.48,1
"13536",2020-11-01,"",37,"F","PZ",1270,168,136,1302.04,1
"13537",2020-11-01,"",37,"F","PZ",1300,168,136,1381.91,1
"13538",2020-11-01,"",37,"ZF","PZ",200,21,9,136.98,0.13
"13539",2020-11-01,"",38,"F","PZ",1350,168,126.5,1520.12,1
"13540",2020-11-01,"",38,"F","PZ",1250,168,137,1444.93,1
"13541",2020-11-01,"",38,"F","PZ",1200,168,128,1418.76,1
"13542",2020-11-01,"",38,"L","PZ",928,168,131,1334.74,1
"13543",2020-11-01,"",38,"L","PZ",928,168,133.5,1315.48,1
"13544",2020-11-01,"",38,"L","PZ",928,168,161,1071.27,1
"13545",2020-11-01,"",38,"ZF","PZ",1670,168,104,1705.32,1
"13546",2020-11-01,"",39,"F","PZ",1044,168,165,1136.54,1
"13547",2020-11-01,"",39,"F","PZ",1044,168,100,1148.45,1
"13548",2020-11-01,"",39,"F","PZ",1300,168,160,1236.19,1
"13549",2020-11-01,"",39,"F","PZ",1200,168,168,1357.33,1
"13550",2020-11-01,"",39,"L","PZ",928,168,160,987.36,1
"13551",2020-11-01,"",39,"L","PZ",928,168,152,1003.72,1
"13552",2020-11-01,"",39,"L","PZ",945,168,152,973.69,1
"13553",2020-11-01,"",39,"L","PZ",928,168,128,968.33,1
"13554",2020-11-01,"",39,"ZF","PZ",1800,168,120.5,1877.18,1
"13555",2020-11-01,"",40,"F","PZ",1150,126,120,1221.44,0.75
"13556",2020-11-01,"",40,"L","PZ",928,168,128,1022.97,1
"13557",2020-11-01,"",40,"ZF","PZ",1720,168,152,1745.18,1
"13558",2020-11-01,"",41,"F","PZ",1500,168,160,1368.43,1
"13559",2020-11-01,"",41,"F","PZ",1150,126,114,1092.22,0.75
"13560",2020-11-01,"",41,"F","PZ",1380,126,114,1249.71,0.75
"13561",2020-11-01,"",41,"F","PZ",1250,168,132,920.26,1
"13562",2020-11-01,"",41,"F","PZ",1300,168,160,1275.19,1
"13563",2020-11-01,"",41,"F","PZ",1380,168,92,1678.88,1
"13564",2020-11-01,"",41,"L","PZ",928,168,152,788.34,1
"13565",2020-11-01,"",41,"L","PZ",928,168,144,791.22,1
"13566",2020-11-01,"",41,"L","PZ",950,168,150.5,732.46,1
"13567",2020-11-01,"",41,"ZF","PZ",2250,168,136,2351.67,1
"13568",2020-11-01,"",42,"F","PZ",940,126,78,1061.27,0.75
"13569",2020-11-01,"",42,"F","PZ",1200,168,80,511.09,1
"13570",2020-11-01,"",42,"F","PZ",1270,168,148,1353.54,1
"13571",2020-11-01,"",42,"F","PZ",1280,168,80,1467.48,1
"13572",2020-11-01,"",42,"L","PZ",928,168,136,1000.69,1
"13573",2020-11-01,"",42,"L","PZ",1000,168,148,1330.87,1
"13574",2020-11-01,"",42,"L","PZ",1000,168,136,1114.03,1
"13575",2020-11-01,"",42,"ZF","PZ",1660,168,144,1653.62,1
"13576",2020-11-01,"",43,"F","PZ",1395,168,160,1347.84,1
"13577",2020-11-01,"",43,"F","PZ",1350,168,144,1483.51,1
"13578",2020-11-01,"",43,"F","PZ",1300,168,136,1255.75,1
"13579",2020-11-01,"",43,"L","PZ",928,168,152,1105.12,1
"13580",2020-11-01,"",43,"L","PZ",928,168,128,814.56,1
"13581",2020-11-01,"",43,"L","PZ",928,168,120,1102.21,1
"13582",2020-11-01,"",43,"L","PZ",928,168,128,1102.44,1
"13583",2020-11-01,"",43,"ZF","PZ",1800,168,96,2257.58,1
"13584",2020-11-01,"",45,"F","PZ",1100,168,152,1068.85,1
"13585",2020-11-01,"",45,"F","PZ",1100,168,128,1081.83,1
"13586",2020-11-01,"",45,"F","PZ",1230,168,140,1294.05,1
"13587",2020-11-01,"",45,"L","PZ",928,168,120,1059.58,1
"13588",2020-11-01,"",45,"L","PZ",928,168,128,1105.51,1
"13589",2020-11-01,"",45,"ZF","PZ",1800,168,141,1732.76,1
"13590",2020-11-01,"",46,"F","PZ",1300,168,80,599.48,1
"13591",2020-11-01,"",46,"F","PZ",1300,168,141.5,1345.95,1
"13592",2020-11-01,"",46,"L","PZ",928,168,152,833.57,1
"13593",2020-11-01,"",46,"L","PZ",928,168,120,816.61,1
"13594",2020-11-01,"",46,"ZF","PZ",1800,168,136,1828.04,1
"13595",2020-11-01,"",47,"F","PZ",1350,168,0,153.03,1
"13596",2020-11-01,"",47,"F","PZ",1600,168,164.5,1976.59,1
"13597",2020-11-01,"",47,"F","PZ",1300,168,126,2173.75,1
"13598",2020-11-01,"",47,"L","PZ",928,168,120,1276.39,1
"13599",2020-11-01,"",47,"L","PZ",928,168,120,1040.59,1
"13600",2020-11-01,"",47,"L","PZ",928,168,136,1084.32,1
"13601",2020-11-01,"",48,"F","PZ",1300,168,116,1913.18,1
"13602",2020-11-01,"",48,"L","PZ",928,168,161,1013.96,1
"13603",2020-11-01,"",48,"L","PZ",928,168,161,978.97,1
"13604",2020-11-01,"",48,"ZF","PZ",1710,168,103.5,2520.72,1
"13605",2020-11-01,"",49,"F","PZ",1380,168,136,1375.29,1
"13606",2020-11-01,"",49,"L","PZ",928,168,128,1059.13,1
"13607",2020-11-01,"",49,"L","PZ",928,168,136,1053.93,1
"13608",2020-11-01,"",49,"L","PZ",928,168,104,1178.31,1
"13609",2020-11-01,"",49,"ZF","PZ",1800,168,136,1838.42,1
"13610",2020-11-01,"",50,"L","PZ",928,168,144,1020.54,1
"13611",2020-11-01,"",50,"ZF","PZ",1750,168,130,2357.48,1
"13612",2020-11-01,"",51,"F","PZ",1050,168,152,814.21,1
"13613",2020-11-01,"",51,"F","PZ",1300,168,140,1407.21,1
"13614",2020-11-01,"",51,"F","PZ",1200,168,120,1141.84,1
"13615",2020-11-01,"",51,"ZF","PZ",200,21,13,180.7,0.13
"13616",2020-11-01,"",52,"F","PZ",1200,168,152,1414.61,1
"13617",2020-11-01,"",52,"F","PZ",1250,168,150,1424.17,1
"13618",2020-11-01,"",52,"L","PZ",928,168,138,1061.15,1
"13619",2020-11-01,"",52,"L","PZ",928,168,128.5,1035.23,1
"13620",2020-11-01,"",52,"L","PZ",928,168,136,1197.78,1
"13621",2020-11-01,"",52,"ZF","PZ",1800,168,130.5,1849.05,1
"13622",2020-11-01,"",54,"F","PZ",1300,168,160,1395.37,1
"13623",2020-11-01,"",54,"F","PZ",650,84,80,899.51,0.5
"13624",2020-11-01,"",54,"F","PZ",1300,168,136,1440.42,1
"13625",2020-11-01,"",54,"F","PZ",1500,168,144,1779.51,1
"13626",2020-11-01,"",54,"L","PZ",928,168,144,1032.51,1
"13627",2020-11-01,"",54,"L","PZ",968,168,136,1120.23,1
"13628",2020-11-01,"",54,"L","PZ",968,168,124,1136.15,1
"13629",2020-11-01,"",54,"L","PZ",968,168,116,1203.94,1
"13630",2020-11-01,"",54,"ZF","PZ",1800,168,120,1876.39,1
"13631",2020-11-01,"",55,"F","PZ",1250,168,160.5,1810.46,1
"13632",2020-11-01,"",55,"F","PZ",1500,168,128,1562.96,1
"13633",2020-11-01,"",55,"F","PZ",165,21,7,389.48,0.13
"13634",2020-11-01,"",55,"F","PZ",1660,168,160,1606.6,1
"13635",2020-11-01,"",55,"L","PZ",237.5,42,40,222.65,0.25
"13636",2020-11-01,"",55,"L","PZ",928,168,152,1081.44,1
"13637",2020-11-01,"",55,"L","PZ",928,168,136,1091.48,1
"13638",2020-11-01,"",55,"ZF","PZ",1760,168,144,1944.2,1
"13639",2020-11-01,"",56,"F","PZ",1300,168,109.5,1314.52,1
"13640",2020-11-01,"",56,"F","PZ",1400,168,96,1551.94,1
"13641",2020-11-01,"",56,"F","PZ",1250,168,152,1403.02,1
"13642",2020-11-01,"",56,"L","PZ",928,168,128,1044.13,1
"13643",2020-11-01,"",56,"ZF","PZ",1740,168,157,2110.78,1
"13644",2020-11-01,"",57,"ZF","PZ",1650,168,160,1737.26,1
"13645",2020-11-01,"",58,"F","PZ",1450,168,160,1353.43,1
"13646",2020-11-01,"",58,"F","PZ",1400,168,160,1120.38,1
"13647",2020-11-01,"",58,"L","PZ",940,168,152,810.49,1
"13648",2020-11-01,"",58,"ZF","PZ",160,21,20,132.9,0.13
"13649",2020-11-01,"",59,"F","PZ",1350,168,149,1377.45,1
"13650",2020-11-01,"",59,"L","PZ",928,168,152,875.17,1
"13651",2020-11-01,"",59,"L","PZ",928,168,152,933.79,1
"13652",2020-11-01,"",59,"ZF","PZ",1750,168,121,1893.97,1
"13653",2020-11-01,"",61,"F","PZ",1300,168,161,1442.53,1
"13654",2020-11-01,"",61,"F","PZ",1400,168,130.5,1709.37,1
"13655",2020-11-01,"",61,"F","PZ",1400,168,136,1610.05,1
"13656",2020-11-01,"",61,"L","PZ",928,168,144,634.48,1
"13657",2020-11-01,"",61,"L","PZ",928,168,160,1086,1
"13658",2020-11-01,"",61,"L","PZ",928,168,112,1296.68,1
"13659",2020-11-01,"",61,"ZF","PZ",1980,168,109.5,2220.22,1
"13660",2020-11-01,"",62,"F","PZ",1300,168,144.5,1563.52,1
"13661",2020-11-01,"",62,"L","PZ",928,168,161,1216.85,1
"13662",2020-11-01,"",62,"L","PZ",928,168,156.5,1144.64,1
"13663",2020-11-01,"",62,"ZF","PZ",1850,168,140,2554.65,1
"13664",2020-11-01,"",63,"F","PZ",1325,168,163.5,1388.95,1
"13665",2020-11-01,"",63,"L","PZ",928,168,151.5,1006.74,1
"13666",2020-11-01,"",63,"L","PZ",928,168,132,1036.97,1
"13667",2020-11-01,"",63,"ZF","PZ",1650,168,114.5,1739.59,1
"13668",2020-11-01,"",64,"F","PZ",1300,168,160,1614.52,1
"13669",2020-11-01,"",64,"F","PZ",1200,168,136,1478.29,1
"13670",2020-11-01,"",64,"L","PZ",928,168,142,1073.23,1
"13671",2020-11-01,"",64,"L","PZ",928,168,112,910.83,1
"13672",2020-11-01,"",64,"L","PZ",928,168,113,1076.54,1
"13673",2020-11-01,"",64,"ZF","PZ",1850,168,4.5,42.1,1
"13674",2020-11-01,"",65,"F","PZ",1300,168,128,1483.65,1
"13675",2020-11-01,"",65,"ZF","PZ",1820,168,144,2103.18,1
"13676",2020-11-01,"",66,"F","PZ",1550,168,107.5,1764.58,1
"13677",2020-11-01,"",66,"L","PZ",928,168,152,1325.08,1
"13678",2020-11-01,"",66,"L","PZ",928,168,115,1027.17,1
"13679",2020-11-01,"",66,"L","PZ",928,168,128,1105.19,1
"13680",2020-11-01,"",66,"L","PZ",232,42,24,285.01,0.25
"13681",2020-11-01,"",66,"ZF","PZ",1700,168,146.5,2443.06,1
"13682",2020-11-01,"",67,"F","PZ",1220,168,11.5,488.59,1
"13683",2020-11-01,"",67,"F","PZ",1100,168,137,1305.64,1
"13684",2020-11-01,"",67,"F","PZ",1230,168,168,1291.85,1
"13685",2020-11-01,"",67,"F","PZ",1100,168,160,1308.96,1
"13686",2020-11-01,"",67,"L","PZ",950,168,144,1080.4,1
"13687",2020-11-01,"",67,"L","PZ",928,168,136,1150.92,1
"13688",2020-11-01,"",67,"L","PZ",928,168,112,808.4,1
"13689",2020-11-01,"",67,"L","PZ",928,168,136,1351.49,1
"13690",2020-11-01,"",67,"ZF","PZ",1780,168,117,1790.71,1
"13691",2020-11-01,"",68,"L","PZ",928,168,152,937.58,1
"13692",2020-11-01,"",68,"ZF","PZ",1720,168,116,1894.35,1
"13693",2020-11-01,"",69,"F","PZ",1100,168,116,1176.72,1
"13694",2020-11-01,"",69,"F","PZ",1044,168,128,903.32,1
"13695",2020-11-01,"",69,"F","PZ",1050,168,160,931.27,1
"13696",2020-11-01,"",69,"L","PZ",928,168,112,963.93,1
"13697",2020-11-01,"",69,"L","PZ",928,168,144,1056.7,1
"13698",2020-11-01,"",69,"ZF","PZ",1800,168,144,1699.26,1
"13699",2020-11-01,"",70,"F","PZ",1400,168,148,1422.45,1
"13700",2020-11-01,"",70,"F","PZ",1204,168,156,1438.89,1
"13701",2020-11-01,"",70,"L","PZ",928,168,105.5,1050.47,1
"13702",2020-11-01,"",70,"L","PZ",928,168,116,1010.46,1
"13703",2020-11-01,"",70,"L","PZ",958,168,160,1025.86,1
"13704",2020-11-01,"",70,"ZF","PZ",1800,168,148,2289.14,1
"13705",2020-11-01,"",71,"F","PZ",1150,168,131.5,1491.85,1
"13706",2020-11-01,"",71,"F","PZ",1180,168,160,1440.41,1
"13707",2020-11-01,"",71,"F","PZ",1180,168,132,1390.32,1
"13708",2020-11-01,"",71,"F","PZ",1100,168,112,1265.13,1
"13709",2020-11-01,"",71,"L","PZ",928,168,132,1205.11,1
"13710",2020-11-01,"",71,"L","PZ",928,168,136,1031.48,1
"13711",2020-11-01,"",71,"L","PZ",928,168,136,1119.97,1
"13712",2020-11-01,"",71,"ZF","PZ",2000,168,160,2020.27,1
"13713",2020-11-01,"",72,"F","PZ",1230,168,136,2562.77,1
"13714",2020-11-01,"",72,"F","PZ",1240,168,162.5,1308.26,1
"13715",2020-11-01,"",72,"F","PZ",1250,168,96,2426.79,1
"13716",2020-11-01,"",72,"L","PZ",928,168,167,1435.92,1
"13717",2020-11-01,"",72,"L","PZ",464,84,56,322.25,0.5
"13718",2020-11-01,"",72,"L","PZ",928,168,152,1128.75,1
"13719",2020-11-01,"",72,"ZF","PZ",1800,168,136,3477.03,1
"13720",2020-11-01,"",73,"F","PZ",1400,168,152,1953.21,1
"13721",2020-11-01,"",73,"F","PZ",1050,168,160,1452.54,1
"13722",2020-11-01,"",73,"F","PZ",1050,168,160,1254.38,1
"13723",2020-11-01,"",73,"F","PZ",1300,168,160,1473.63,1
"13724",2020-11-01,"",73,"L","PZ",928,168,169.5,1259.97,1
"13725",2020-11-01,"",73,"L","PZ",928,168,160,1018.72,1
"13726",2020-11-01,"",73,"ZF","PZ",1700,168,136,2280.52,1
"13727",2020-11-01,"",74,"F","PZ",1180,168,136,1235.1,1
"13728",2020-11-01,"",74,"F","PZ",1180,168,138,1284.25,1
"13729",2020-11-01,"",74,"F","PZ",1250,168,160,1055.77,1
"13730",2020-11-01,"",74,"F","PZ",1500,168,160,1402.9,1
"13731",2020-11-01,"",74,"L","PZ",928,168,138,1090.41,1
"13732",2020-11-01,"",74,"L","PZ",696,126,90,812.06,0.75
"13733",2020-11-01,"",74,"L","PZ",928,168,115,1230.89,1
"13734",2020-11-01,"",74,"ZF","PZ",1600,168,148.5,1684.12,1
"13735",2020-11-01,"",76,"F","PZ",1050,168,104,810.63,1
"13736",2020-11-01,"",76,"F","PZ",1050,168,142,1258.1,1
"13737",2020-11-01,"",76,"L","PZ",940,168,152,976.92,1
"13738",2020-11-01,"",76,"L","PZ",930,168,124,1012.34,1
"13739",2020-11-01,"",76,"ZF","PZ",1620,168,133.5,1734.27,1
"13740",2020-11-01,"",77,"F","PZ",1300,168,144,1432.36,1
"13741",2020-11-01,"",77,"L","PZ",928,168,120,1234.75,1
"13742",2020-11-01,"",77,"L","PZ",928,168,137.5,1227.31,1
"13743",2020-11-01,"",77,"L","PZ",928,168,145,1096.16,1
"13744",2020-11-01,"",77,"ZF","PZ",1800,168,139.5,1962.47,1
"13745",2020-11-01,"",78,"F","PZ",1254,168,152,1034.19,1
"13746",2020-11-01,"",78,"F","PZ",1200,168,152,1081.73,1
"13747",2020-11-01,"",78,"F","PZ",1200,168,144,1093.04,1
"13748",2020-11-01,"",78,"ZF","PZ",1810,168,96,1626.22,1
"13749",2020-11-01,"",79,"F","PZ",1350,168,152,1515.82,1
"13750",2020-11-01,"",79,"L","PZ",928,168,120,1065.57,1
"13751",2020-11-01,"",79,"ZF","PZ",1800,168,134.5,1977.12,1
"13752",2020-11-01,"",80,"F","PZ",1350,168,120,1376.32,1
"13753",2020-11-01,"",80,"L","PZ",928,168,152,1058.64,1
"13754",2020-11-01,"",80,"L","PZ",928,168,144,1330.57,1
"13755",2020-11-01,"",80,"L","PZ",928,168,128,1330.41,1
"13756",2020-11-01,"",80,"ZF","PZ",1800,168,124,2016.03,1
"13757",2020-11-01,"",81,"F","PZ",1120,168,120.5,1300.01,1
"13758",2020-11-01,"",81,"L","PZ",928,168,120,926.95,1
"13759",2020-11-01,"",81,"ZF","PZ",300,21,20,264.33,0.13
"13760",2020-11-01,"",82,"F","PZ",1400,168,161,1324.91,1
"13761",2020-11-01,"",82,"F","PZ",650,105,0,0,0.5
"13762",2020-11-01,"",82,"F","PZ",1300,168,80,536.04,1
"13763",2020-11-01,"",82,"F","PZ",1400,168,161,1852.62,1
"13764",2020-11-01,"",82,"F","PZ",1660,168,108,2486.31,1
"13765",2020-11-01,"",82,"L","PZ",928,168,160,1224.65,1
"13766",2020-11-01,"",82,"L","PZ",928,168,137.5,1167.12,1
"13767",2020-11-01,"",82,"L","PZ",928,168,149.5,1371.96,1
"13768",2020-11-01,"",82,"ZF","PZ",300,42,40,215.3,0.25
"13769",2020-11-01,"",83,"F","PZ",1350,168,152,1147.23,1
"13770",2020-11-01,"",83,"ZF","PZ",1700,168,131,1477.04,1
"13771",2020-11-01,"",84,"F","PZ",1381,168,157,1477.25,1
"13772",2020-11-01,"",84,"F","PZ",1300,168,136,1557.81,1
"13773",2020-11-01,"",84,"L","PZ",928,168,136,1027.78,1
"13774",2020-11-01,"",84,"L","PZ",500,84,80,614.62,0.5
"13775",2020-11-01,"",84,"L","PZ",958,168,128,1549.07,1
"13776",2020-11-01,"",84,"L","PZ",958,168,126,1151.93,1
"13777",2020-11-01,"",84,"ZF","PZ",1840,168,112,2036.13,1
"13778",2020-11-01,"",85,"F","PZ",1400,168,80.5,1179.18,1
"13779",2020-11-01,"",85,"L","PZ",928,168,120,1065.18,1
"13780",2020-11-01,"",85,"L","PZ",928,168,144,1056.12,1
"13781",2020-11-01,"",85,"ZF","PZ",1820,168,150.5,2426.06,1
"13782",2020-11-01,"",86,"F","PZ",1050,168,144,1245.76,1
"13783",2020-11-01,"",86,"F","PZ",1100,168,144,1268.58,1
"13784",2020-11-01,"",86,"L","PZ",928,168,160,1002.28,1
"13785",2020-11-01,"",86,"L","PZ",928,168,160,1021.4,1
"13786",2020-11-01,"",86,"ZF","PZ",1700,168,128,1938.88,1
"13787",2020-11-01,"",87,"F","PZ",1050,168,136,1258.41,1
"13788",2020-11-01,"",87,"F","PZ",1050,168,172.5,1224.05,1
"13789",2020-11-01,"",87,"L","PZ",943,168,160,1054.09,1
"13790",2020-11-01,"",87,"L","PZ",928,168,144,1033.63,1
"13791",2020-11-01,"",87,"L","PZ",938,168,24,557.38,1
"13792",2020-11-01,"",87,"ZF","PZ",1650,168,120,1636.84,1
"13793",2020-11-01,"",88,"F","PZ",1250,126,108,1201.18,0.75
"13794",2020-11-01,"",88,"L","PZ",928,168,152,1111.86,1
"13795",2020-11-01,"",88,"ZF","PZ",1750,168,154,1562.56,1
"13796",2020-11-01,"",89,"F","PZ",1300,168,144,1217.95,1
"13797",2020-11-01,"",89,"F","PZ",1100,168,148,940.71,1
"13798",2020-11-01,"",89,"F","PZ",1100,168,144,894.81,1
"13799",2020-11-01,"",89,"F","PZ",1270,168,96,858.73,1
"13800",2020-11-01,"",89,"L","PZ",928,168,135,459.96,1
"13801",2020-11-01,"",89,"L","PZ",928,168,136,795.38,1
"13802",2020-11-01,"",89,"ZF","PZ",2000,168,128,1718.59,1
"13803",2020-11-01,"",90,"F","PZ",1350,168,112,1598.78,1
"13804",2020-11-01,"",90,"F","PZ",1350,168,112,1527.62,1
"13805",2020-11-01,"",90,"L","PZ",928,168,124,1155.6,1
"13806",2020-11-01,"",90,"L","PZ",928,168,152,1124.9,1
"13807",2020-11-01,"",90,"ZF","PZ",1860,168,160,1942.16,1
"13808",2020-11-01,"",91,"F","PZ",1330,168,152,1429.34,1
"13809",2020-11-01,"",91,"L","PZ",928,168,162,1172.6,1
"13810",2020-11-01,"",91,"L","PZ",928,168,0,0,1
"13811",2020-11-01,"",91,"L","PZ",928,168,78,860.26,1
"13812",2020-11-01,"",91,"ZF","PZ",1850,168,141,1960.76,1
"13813",2020-11-01,"",92,"F","PZ",1200,168,132,1376.47,1
"13814",2020-11-01,"",92,"F","PZ",1250,168,108,1389.9,1
"13815",2020-11-01,"",92,"L","PZ",928,168,152,1051.25,1
"13816",2020-11-01,"",92,"L","PZ",928,168,144,1079.57,1
"13817",2020-11-01,"",92,"ZF","PZ",1700,168,112,1698.66,1
"13818",2020-11-01,"",93,"F","PZ",1350,168,173,1550.58,1
"13819",2020-11-01,"",93,"L","PZ",928,168,126.5,1033.96,1
"13820",2020-11-01,"",93,"L","PZ",928,168,152.5,1241.1,1
"13821",2020-11-01,"",93,"ZF","PZ",1770,168,104,1984.36,1
"13822",2020-11-01,"",94,"F","PZ",1300,168,144,1681.14,1
"13823",2020-11-01,"",94,"F","PZ",1300,168,152,1294.13,1
"13824",2020-11-01,"",94,"L","PZ",928,168,149,1058.99,1
"13825",2020-11-01,"",94,"L","PZ",928,168,120,991.43,1
"13826",2020-11-01,"",94,"L","PZ",928,168,160,1027.61,1
"13827",2020-11-01,"",94,"ZF","PZ",1750,168,112,1825.34,1
"13828",2020-11-01,"",96,"L","PZ",950,168,120,1183.81,1
"13829",2020-11-01,"",96,"ZF","PZ",1850,168,136,1754.89,1
"13830",2020-11-01,"",97,"F","PZ",1120,168,152,1064.21,1
"13831",2020-11-01,"",97,"F","PZ",1220,168,136,965.63,1
"13832",2020-11-01,"",97,"F","PZ",1320,126,96,1032.82,0.75
"13833",2020-11-01,"",97,"L","PZ",928,168,160,794.7,1
"13834",2020-11-01,"",97,"L","PZ",938,168,136,848.25,1
"13835",2020-11-01,"",97,"L","PZ",928,168,152,783.17,1
"13836",2020-11-01,"",97,"ZF","PZ",1800,168,136,1547.55,1
"13837",2020-11-01,"",98,"F","PZ",1230,168,136,1132.54,1
"13838",2020-11-01,"",98,"F","PZ",1360,168,104,1296.17,1
"13839",2020-11-01,"",98,"L","PZ",1000,168,108,1032.16,1
"13840",2020-11-01,"",98,"ZF","PZ",1600,168,136,1496.46,1
"13841",2020-11-01,"",98,"F","PZ",1050,168,136,871.16,1
"13842",2020-11-01,"",99,"F","PZ",1300,168,120,1509.27,1
"13843",2020-11-01,"",99,"ZF","PZ",151,21,20,105.92,0.13
"13844",2020-11-01,"",100,"ZF","PZ",1620,168,152,1701.44,1
"13845",2020-11-01,"",101,"L","PZ",928,168,154,941.14,1
"13846",2020-11-01,"",101,"ZF","PZ",1470,168,18.5,1495.62,1
"13847",2020-11-01,"",102,"F","PZ",1044,168,128,1170,1
"13848",2020-11-01,"",102,"F","PZ",1044,168,152,1163.41,1
"13849",2020-11-01,"",102,"F","PZ",1130,168,120,1048.32,1
"13850",2020-11-01,"",102,"ZF","PZ",2120,168,144,2004.45,1
"13851",2020-11-01,"",103,"F","PZ",1050,168,136,1127.99,1
"13852",2020-11-01,"",103,"F","PZ",1200,168,152,1228.5,1
"13853",2020-11-01,"",103,"ZF","PZ",1970,168,152,1990.84,1
"13854",2020-11-01,"",104,"F","PZ",1220,168,132,1107.65,1
"13855",2020-11-01,"",104,"F","PZ",1200,168,96,1129.95,1
"13856",2020-11-01,"",104,"F","PZ",1270,168,116,911.45,1
"13857",2020-11-01,"",104,"L","PZ",928,168,160,865.85,1
"13858",2020-11-01,"",104,"L","PZ",948,168,136,845.16,1
"13859",2020-11-01,"",104,"ZF","PZ",2000,168,136,1823.87,1
"13860",2020-11-01,"",105,"F","PZ",1270,168,152,1408.49,1
"13861",2020-11-01,"",105,"F","PZ",1100,168,139,1215.94,1
"13862",2020-11-01,"",105,"L","PZ",928,168,152,877.09,1
"13863",2020-11-01,"",105,"L","PZ",928,168,152,916.71,1
"13864",2020-11-01,"",106,"F","PZ",1050,168,146,924.9,1
"13865",2020-11-01,"",106,"ZF","PZ",1720,168,136,1544.42,1
